DECLARANT,PERIOD,QUANTITY_TON,QUANTITY_TON,CONSUMPTION_TON,CONSUMPTION_G,CONSUMPTION_AVOCADOS,POPULATION,AVOCADO PP,AVOCADO PP TON,AVOCADO PP KG,AVOCADO PP G
Poland,Jul. 2015,532,7,70,2,462,5,462500000,2569444,444,38.005.614,0,0387,1,21693E-05,0,012169255,12,16925478
Poland,Aug. 2015,652,2,71,7,580,5,580500000,3225000,38.005.614,0,0485,1,52741E-05,0,015274059,15,27405925
Poland,Sep. 2015,709,8,98,7,611,1,611100000,3395000,38.005.614,0,0511,1,60792E-05,0,016079203,16,07920346
Poland,Oct. 2015,859,5,80,3,779,2,779200000,4328888,889,38.005.614,0,0651,2,05022E-05,0,020502234,20,50223422
Poland,Nov. 2015,1002,7,107,9,894,8,894800000,4971111,111,38.005.614,0,0748,2,35439E-05,0,02354389,23,54389012
Poland,Dec. 2015,914,124,5,789,5,789500000,4386111,111,38.005.614,0,0660,2,07732E-05,0,020773247,20,77324682
Poland,TOTAL,9269,9,865,4,8404,5,8404500000,46691666,67,38.005.614,0,7026,0,000221138,0,221138382,221,1383823
Czech Republic,Jan. 2015,248,1,48,3,199,8,199800000,1110000,10.538.275,0,0167,1,89595E-05,0,01895946,18,95945968
Czech Republic,Feb. 2015,199,9,50,7,149,2,149200000,828888,8889,10.538.275,0,0125,1,41579E-05,0,014157915,14,15791484
Czech Republic,Mar. 2015,229,6,47,182,6,182600000,1014444,444,10.538.275,0,0153,1,73273E-05,0,017327314,17,32731401
Czech Republic,Apr. 2015,189,9,32,9,157,157000000,872222,2222,10.538.275,0,0131,1,48981E-05,0,014898074,14,89807393
Czech Republic,May. 2015,216,4,35,181,4,181400000,1007777,778,10.538.275,0,0152,1,72134E-05,0,017213443,17,21344338
Czech Republic,Jun. 2015,182,4,31,4,151,151000000,838888,8889,10.538.275,0,0126,1,43287E-05,0,014328721,14,32872078
Czech Republic,Jul. 2015,147,3,22,6,124,7,124700000,692777,7778,10.538.275,0,0104,1,18331E-05,0,011833056,11,83305617
Czech Republic,Aug. 2015,131,3,28,5,102,8,102800000,571111,1111,10.538.275,0,0086,9,75492E-06,0,009754917,9,754917195
Czech Republic,Sep. 2015,182,4,32,6,149,8,149800000,832222,2222,10.538.275,0,0125,1,42149E-05,0,01421485,14,21485015
Czech Republic,Oct. 2015,186,44,6,141,4,141400000,785555,5556,10.538.275,0,0118,1,34178E-05,0,013417756,13,41775575
Czech Republic,Nov. 2015,254,1,48,5,205,6,205600000,1142222,222,10.538.275,0,0172,1,95098E-05,0,019509834,19,50983439
Czech Republic,Dec. 2015,297,5,64,233,5,233500000,1297222,222,10.538.275,0,0195,2,21573E-05,0,022157327,22,15732651
Czech Republic,TOTAL,2464,9,486,1,1978,8,1978800000,10993333,33,10.538.275,0,1654,0,000187773,0,187772667,187,7726668
Slovakia,Jan. 2015,94,2,0,2,94,94000000,522222,2222,5.421.349,0,0079,1,73389E-05,0,017338858,17,33885791
Slovakia,Feb. 2015,65,1,0,3,64,8,64800000,360000,5.421.349,0,0054,1,19527E-05,0,011952745,11,9527446
Slovakia,Mar. 2015,80,5,0,3,80,2,80200000,445555,5556,5.421.349,0,0067,1,47934E-05,0,014793366,14,79336601
Slovakia,Apr. 2015,66,2,0,3,65,9,65900000,366111,1111,5.421.349,0,0055,1,21556E-05,0,012155646,12,15564613
Slovakia,May. 2015,52,9,0,3,52,6,52600000,292222,2222,5.421.349,0,0044,9,70238E-06,0,009702382,9,702382193
Slovakia,Jun. 2015,49,1,0,2,48,9,48900000,271666,6667,5.421.349,0,0041,9,0199E-06,0,009019895,9,019895233
Slovakia,Jul. 2015,36,7,0,2,36,5,36500000,202777,7778,5.421.349,0,0031,6,73264E-06,0,006732642,6,732641636
Slovakia,Aug. 2015,39,2,0,2,39,39000000,216666,6667,5.421.349,0,0033,7,19378E-06,0,007193781,7,193781474
Slovakia,Sep. 2015,47,2,0,2,47,47000000,261111,1111,5.421.349,0,0039,8,66943E-06,0,008669429,8,669428956
Slovakia,Oct. 2015,73,1,0,2,72,9,72900000,405000,5.421.349,0,0061,1,34468E-05,0,013446838,13,44683768
Slovakia,Nov. 2015,151,8,0,2,151,6,151600000,842222,2222,5.421.349,0,0127,2,79635E-05,0,02796352,27,96351978
Slovakia,Dec. 2015,185,5,0,4,185,1,185100000,1028333,333,5.421.349,0,0155,3,41428E-05,0,034142794,34,14279361
Slovakia,TOTAL,941,5,3,938,5,938500000,5213888,889,5.421.349,0,0785,0,000173112,0,173111895,173,1118952
Hungary,Jan. 2015,188,5,19,6,168,9,168900000,938333,3333,9.855.571,0,0141,1,71375E-05,0,017137515,17,13751542
Hungary,Feb. 2015,195,4,18,6,176,8,176800000,982222,2222,9.855.571,0,0148,1,79391E-05,0,017939093,17,93909252
Hungary,Mar. 2015,265,1,12,7,252,4,252400000,1402222,222,9.855.571,0,0211,2,56099E-05,0,025609881,25,60988095
Hungary,Apr. 2015,130,3,5,7,124,6,124600000,692222,2222,9.855.571,0,0104,1,26426E-05,0,012642596,12,64259575
Hungary,May. 2015,162,8,14,148,8,148800000,826666,6667,9.855.571,0,0124,1,50981E-05,0,01509806,15,09805977
Hungary,Jun. 2015,141,1,9,132,1,132100000,733888,8889,9.855.571,0,0110,1,34036E-05,0,013403587,13,40358666
Hungary,Jul. 2015,83,19,1,63,9,63900000,355000,9.855.571,0,0053,6,48364E-06,0,006483643,6,483642602
Hungary,Aug. 2015,65,4,11,6,53,8,53800000,298888,8889,9.855.571,0,0045,5,45884E-06,0,005458842,5,458841502
Hungary,Sep. 2015,88,3,13,2,75,1,75100000,417222,2222,9.855.571,0,0063,7,62006E-06,0,007620056,7,620055703
Hungary,Oct. 2015,169,4,14,1,155,3,155300000,862777,7778,9.855.571,0,0130,1,57576E-05,0,015757585,15,75758523
Hungary,Nov. 2015,178,8,44,2,134,6,134600000,747777,7778,9.855.571,0,0113,1,36573E-05,0,01365725,13,6572503
Hungary,Dec. 2015,94,8,12,2,82,6,82600000,458888,8889,9.855.571,0,0069,8,38105E-06,0,008381047,8,381046618
Hungary,TOTAL,1762,9,194,1568,9,1568900000,8716111,111,9.855.571,0,1312,0,000159189,0,159189153,159,189153
Romania,Jan. 2015,306,8,2,9,303,9,303900000,1688333,333,19.870.647,0,0254,1,52939E-05,0,015293916,15,29391569
Romania,Feb. 2015,275,9,2,3,273,6,273600000,1520000,19.870.647,0,0229,1,37691E-05,0,013769053,13,76905342
Romania,Mar. 2015,295,6,2,8,292,8,292800000,1626666,667,19.870.647,0,0245,1,47353E-05,0,014735303,14,73530278
Romania,Apr. 2015,209,4,4,4,205,205000000,1138888,889,19.870.647,0,0171,1,03167E-05,0,010316725,10,31672497
Romania,May. 2015,226,6,3,3,223,3,223300000,1240555,556,19.870.647,0,0187,1,12377E-05,0,011237681,11,23768139
Romania,Jun. 2015,227,5,0,227,5,227500000,1263888,889,19.870.647,0,0190,1,1449E-05,0,011449048,11,44904844
Romania,Jul. 2015,128,4,0,128,4,128400000,713333,3333,19.870.647,0,0107,6,46179E-06,0,006461793,6,461792613
Romania,Aug. 2015,161,1,0,161,1,161100000,895000,19.870.647,0,0135,8,10744E-06,0,008107436,8,107436059
Romania,Sep. 2015,128,2,0,1,128,1,128100000,711666,6667,19.870.647,0,0107,6,44669E-06,0,006446695,6,446694967
Romania,Oct. 2015,250,4,0,250,4,250400000,1391111,111,19.870.647,0,0209,1,26015E-05,0,012601502,12,60150211
Romania,Nov. 2015,401,0,1,400,9,400900000,2227222,222,19.870.647,0,0335,2,01755E-05,0,020175488,20,17548799
Romania,Dec. 2015,401,6,1,400,6,400600000,2225555,556,19.870.647,0,0335,2,01604E-05,0,02016039,20,16039035
Romania,TOTAL,3012,5,16,9,2995,6,2995600000,16642222,22,19.870.647,0,2504,0,000150755,0,150755031,150,7550308
Bulgaria,Jan. 2015,104,2,0,4,103,8,103800000,576666,6667,7.202.198,0,0087,1,44123E-05,0,014412267,14,41226692
Bulgaria,Feb. 2015,79,2,1,1,78,1,78100000,433888,8889,7.202.198,0,0065,1,08439E-05,0,010843912,10,84391182
Bulgaria,Mar. 2015,88,8,8,5,80,3,80300000,446111,1111,7.202.198,0,0067,1,11494E-05,0,011149374,11,14937412
Bulgaria,Apr. 2015,64,1,2,8,61,3,61300000,340555,5556,7.202.198,0,0051,8,51129E-06,0,008511291,8,511290581
Bulgaria,May. 2015,66,3,1,4,64,9,64900000,360555,5556,7.202.198,0,0054,9,01114E-06,0,009011138,9,011137989
Bulgaria,Jun. 2015,64,9,1,5,63,4,63400000,352222,2222,7.202.198,0,0053,8,80287E-06,0,008802868,8,802868236
Bulgaria,Jul. 2015,55,9,0,5,55,4,55400000,307777,7778,7.202.198,0,0046,7,6921E-06,0,007692096,7,692096218
Bulgaria,Aug. 2015,57,1,4,5,52,6,52600000,292222,2222,7.202.198,0,0044,7,30333E-06,0,007303326,7,303326012
Bulgaria,Sep. 2015,35,0,6,34,4,34400000,191111,1111,7.202.198,0,0029,4,77632E-06,0,00477632,4,776319674
Bulgaria,Oct. 2015,64,4,0,6,63,8,63800000,354444,4444,7.202.198,0,0053,8,85841E-06,0,008858407,8,858406836
Bulgaria,Nov. 2015,88,5,1,6,86,9,86900000,482777,7778,7.202.198,0,0073,1,20658E-05,0,012065761,12,06576104
Bulgaria,Dec. 2015,82,6,2,4,80,2,80200000,445555,5556,7.202.198,0,0067,1,11355E-05,0,011135489,11,13548947
Bulgaria,TOTAL,851,25,9,825,1,825100000,4583888,889,7.202.198,0,0690,0,000114562,0,114562249,114,5622489
Slovenia,Jan. 2015,270,5,222,48,5,48500000,269444,4444,2.062.874,0,0041,2,35109E-05,0,023510888,23,51088821
Slovenia,Feb. 2015,252,9,204,2,48,7,48700000,270555,5556,2.062.874,0,0041,2,36078E-05,0,02360784,23,60784032
Slovenia,Mar. 2015,244,5,204,6,39,9,39900000,221666,6667,2.062.874,0,0033,1,93419E-05,0,019341947,19,34194721
Slovenia,Apr. 2015,96,9,37,5,59,4,59400000,330000,2.062.874,0,0050,2,87948E-05,0,028794779,28,79477855
Slovenia,May. 2015,63,1,13,1,50,50000000,277777,7778,2.062.874,0,0042,2,4238E-05,0,024238029,24,23802908
Slovenia,Jun. 2015,71,3,16,7,54,6,54600000,303333,3333,2.062.874,0,0046,2,64679E-05,0,026467928,26,46792776
Slovenia,Jul. 2015,43,5,14,3,29,2,29200000,162222,2222,2.062.874,0,0024,1,4155E-05,0,014155009,14,15500898
Slovenia,Aug. 2015,38,5,12,5,26,26000000,144444,4444,2.062.874,0,0022,1,26038E-05,0,012603775,12,60377512
Slovenia,Sep. 2015,61,6,24,9,36,7,36700000,203888,8889,2.062.874,0,0031,1,77907E-05,0,017790713,17,79071334
Slovenia,Oct. 2015,291,8,230,4,61,4,61400000,341111,1111,2.062.874,0,0051,2,97643E-05,0,0297643,29,76429971
Slovenia,Nov. 2015,411,7,388,3,23,4,23400000,130000,2.062.874,0,0020,1,13434E-05,0,011343398,11,34339761
Slovenia,Dec. 2015,633,4,584,6,48,8,48800000,271111,1111,2.062.874,0,0041,2,36563E-05,0,023656316,23,65631638
Slovenia,TOTAL,2479,7,1953,1,526,6,526600000,2925555,556,2.062.874,0,0440,0,000255275,0,255274922,255,2749223
Croatia,Jan. 2015,40,2,0,3,39,9,39900000,221666,6667,4.225.316,0,0033,9,44308E-06,0,009443081,9,443080707
Croatia,Feb. 2015,35,6,0,1,35,5,35500000,197222,2222,4.225.316,0,0030,8,40174E-06,0,008401738,8,401738474
Croatia,Mar. 2015,43,2,0,43,2,43200000,240000,4.225.316,0,0036,1,02241E-05,0,010224087,10,22408738
Croatia,Apr. 2015,35,2,0,1,35,1,35100000,195000,4.225.316,0,0029,8,30707E-06,0,008307071,8,307070998
Croatia,May. 2015,27,8,0,27,8,27800000,154444,4444,4.225.316,0,0023,6,57939E-06,0,00657939,6,579389565
Croatia,Jun. 2015,28,8,0,1,28,7,28700000,159444,4444,4.225.316,0,0024,6,79239E-06,0,006792391,6,792391386
Croatia,Jul. 2015,45,5,0,45,5,45500000,252777,7778,4.225.316,0,0038,1,07684E-05,0,010768425,10,76842537
Croatia,Aug. 2015,41,4,0,41,4,41400000,230000,4.225.316,0,0035,9,79808E-06,0,009798084,9,798083741
Croatia,Sep. 2015,29,5,0,29,5,29500000,163888,8889,4.225.316,0,0025,6,98173E-06,0,006981726,6,981726337
Croatia,Oct. 2015,22,6,0,1,22,5,22500000,125000,4.225.316,0,0019,5,32505E-06,0,005325046,5,325045511
Croatia,Nov. 2015,37,6,0,4,37,2,37200000,206666,6667,4.225.316,0,0031,8,80408E-06,0,008804075,8,804075245
Croatia,Dec. 2015,31,5,0,2,31,3,31300000,173888,8889,4.225.316,0,0026,7,40773E-06,0,00740773,7,407729978
Croatia,TOTAL,418,9,1,3,417,6,417600000,2320000,4.225.316,0,0349,9,88328E-05,0,098832845,98,83284469
Cyprus,Jan. 2015,6,5,0,6,5,6500000,36111,11111,847.008,0,0005,7,67407E-06,0,007674072,7,674071555
Cyprus,Feb. 2015,5,3,0,5,3,5300000,29444,44444,847.008,0,0004,6,25732E-06,0,00625732,6,257319884
Cyprus,Mar. 2015,10,3,0,10,3,10300000,57222,22222,847.008,0,0009,1,21605E-05,0,012160452,12,16045185
Cyprus,Apr. 2015,12,0,12,12000000,66666,66667,847.008,0,0010,1,41675E-05,0,014167517,14,16751672
Cyprus,May. 2015,26,4,0,26,4,26400000,146666,6667,847.008,0,0022,3,11685E-05,0,031168537,31,16853678
Cyprus,Jun. 2015,49,4,0,49,4,49400000,274444,4444,847.008,0,0041,5,83229E-05,0,058322944,58,32294382
Cyprus,Jul. 2015,61,3,0,61,3,61300000,340555,5556,847.008,0,0051,7,23724E-05,0,072372398,72,3723979
Cyprus,Aug. 2015,72,5,0,72,5,72500000,402777,7778,847.008,0,0061,8,55954E-05,0,085595414,85,5954135
Cyprus,Sep. 2015,50,4,0,50,4,50400000,280000,847.008,0,0042,5,95036E-05,0,05950357,59,50357021
Cyprus,Oct. 2015,5,8,0,5,8,5800000,32222,22222,847.008,0,0005,6,84763E-06,0,006847633,6,84763308
Cyprus,Nov. 2015,9,6,0,9,6,9600000,53333,33333,847.008,0,0008,1,1334E-05,0,011334013,11,33401337
Cyprus,Dec. 2015,7,9,0,7,9,7900000,43888,88889,847.008,0,0007,9,32695E-06,0,009326949,9,326948506
Cyprus,TOTAL,317,4,0,317,4,317400000,1763333,333,847.008,0,0265,0,000374731,0,374730817,374,7308172
